MITRE ATT&CK Tactic,MITRE ATT&CK Technique,Description,Windows Event IDs,Threat Name/Tool/CVE,Question,Answer
TA0005-Defense Evasion,T1562.001-Impair Defenses-Disable or modify tools,Defender: exclusion added (native),5007,,What behavior indicates the use of T1562.001-Impair Defenses-Disable or modify tools?,"The behavior indicating the use of T1562.001-Impair Defenses-Disable or modify tools includes events such as 'Defender: exclusion added (native)', often marked by Event ID(s) 5007."
TA0005-Defense Evasion,T1562.001-Impair Defenses-Disable or modify tools,Defender: exclusion added (native),5007,,What patterns might signify T1562.001-Impair Defenses-Disable or modify tools activity?,"Patterns that may signify T1562.001-Impair Defenses-Disable or modify tools activity include log entries of Event ID(s) 5007, particularly descriptions like 'Defender: exclusion added (native)'."
TA0005-Defense Evasion,T1562.001-Impair Defenses-Disable or modify tools,Defender: exclusion added (native),5007,,How can an organization respond to detections of Defender: exclusion added (native)?,Organizations can respond to detections of 'Defender: exclusion added (native)' by monitoring Event ID(s) 5007 and implementing mitigations against T1562.001-Impair Defenses-Disable or modify tools.
TA0005-Defense Evasion,T1562.001-Impair Defenses-Disable or modify tools,Defender: exclusion added (native),5007,,What preventive actions can reduce the risk of T1562.001-Impair Defenses-Disable or modify tools?,Preventive actions that can reduce the risk of T1562.001-Impair Defenses-Disable or modify tools include proactive monitoring for Defender: exclusion added (native) and event ID(s) 5007.
TA0005-Defense Evasion,T1562.001-Impair Defenses-Disable or modify tools,Defender: exclusion added (PowerShell),800 or 4103 or 4104,,What events indicate Defender: exclusion added (PowerShell)?,The events that indicate 'Defender: exclusion added (PowerShell)' include Event ID(s) 800 or 4103 or 4104.
TA0005-Defense Evasion,T1562.001-Impair Defenses-Disable or modify tools,Defender: exclusion added (PowerShell),800 or 4103 or 4104,,Which Event ID(s) should be monitored for Defender: exclusion added (PowerShell)?,"To monitor for 'Defender: exclusion added (PowerShell)', look for Event ID(s) 800 or 4103 or 4104."
TA0005-Defense Evasion,T1562.001-Impair Defenses-Disable or modify tools,Defender: exclusion added (PowerShell),800 or 4103 or 4104,,Which tools or threats are associated with the technique T1562.001-Impair Defenses-Disable or modify tools?,The tools or threats associated with T1562.001-Impair Defenses-Disable or modify tools include nan.
TA0005-Defense Evasion,T1562.001-Impair Defenses-Disable or modify tools,Defender: exclusion added (PowerShell),800 or 4103 or 4104,,What vulnerabilities are related to T1562.001-Impair Defenses-Disable or modify tools?,The vulnerabilities related to T1562.001-Impair Defenses-Disable or modify tools include nan.
TA0005-Defense Evasion,T1562.001-Impair Defenses-Disable or modify tools,Defender: exclusion added (PowerShell),800 or 4103 or 4104,,What does it mean when Defender: exclusion added (PowerShell) appears in logs?,"When 'Defender: exclusion added (PowerShell)' appears in logs, it indicates an occurrence of Event ID(s) 800 or 4103 or 4104 under tactic TA0005-Defense Evasion and technique T1562.001-Impair Defenses-Disable or modify tools."
TA0005-Defense Evasion,T1562.001-Impair Defenses-Disable or modify tools,Defender: exclusion added (PowerShell),800 or 4103 or 4104,,In which scenarios might Defender: exclusion added (PowerShell) be detected?,"'Defender: exclusion added (PowerShell)' might be detected in scenarios involving the T1562.001-Impair Defenses-Disable or modify tools technique under the TA0005-Defense Evasion tactic, possibly related to threat(s) nan."
TA0005-Defense Evasion,T1562.001-Impair Defenses-Disable or modify tools,Defender: exclusion added (PowerShell),800 or 4103 or 4104,,What behavior indicates the use of T1562.001-Impair Defenses-Disable or modify tools?,"The behavior indicating the use of T1562.001-Impair Defenses-Disable or modify tools includes events such as 'Defender: exclusion added (PowerShell)', often marked by Event ID(s) 800 or 4103 or 4104."
TA0005-Defense Evasion,T1562.001-Impair Defenses-Disable or modify tools,Defender: exclusion added (PowerShell),800 or 4103 or 4104,,What patterns might signify T1562.001-Impair Defenses-Disable or modify tools activity?,"Patterns that may signify T1562.001-Impair Defenses-Disable or modify tools activity include log entries of Event ID(s) 800 or 4103 or 4104, particularly descriptions like 'Defender: exclusion added (PowerShell)'."
TA0005-Defense Evasion,T1562.001-Impair Defenses-Disable or modify tools,Defender: exclusion added (PowerShell),800 or 4103 or 4104,,How can an organization respond to detections of Defender: exclusion added (PowerShell)?,Organizations can respond to detections of 'Defender: exclusion added (PowerShell)' by monitoring Event ID(s) 800 or 4103 or 4104 and implementing mitigations against T1562.001-Impair Defenses-Disable or modify tools.
TA0005-Defense Evasion,T1562.001-Impair Defenses-Disable or modify tools,Defender: exclusion added (PowerShell),800 or 4103 or 4104,,What preventive actions can reduce the risk of T1562.001-Impair Defenses-Disable or modify tools?,Preventive actions that can reduce the risk of T1562.001-Impair Defenses-Disable or modify tools include proactive monitoring for Defender: exclusion added (PowerShell) and event ID(s) 800 or 4103 or 4104.
TA0005-Defense Evasion,T1562.001-Impair Defenses-Disable or modify tools,Defender: service component status disabled (Registry via Sysmon),13,,What events indicate Defender: service component status disabled (Registry via Sysmon)?,The events that indicate 'Defender: service component status disabled (Registry via Sysmon)' include Event ID(s) 13.
TA0005-Defense Evasion,T1562.001-Impair Defenses-Disable or modify tools,Defender: service component status disabled (Registry via Sysmon),13,,Which Event ID(s) should be monitored for Defender: service component status disabled (Registry via Sysmon)?,"To monitor for 'Defender: service component status disabled (Registry via Sysmon)', look for Event ID(s) 13."
TA0005-Defense Evasion,T1562.001-Impair Defenses-Disable or modify tools,Defender: service component status disabled (Registry via Sysmon),13,,Which tools or threats are associated with the technique T1562.001-Impair Defenses-Disable or modify tools?,The tools or threats associated with T1562.001-Impair Defenses-Disable or modify tools include nan.
TA0005-Defense Evasion,T1562.001-Impair Defenses-Disable or modify tools,Defender: service component status disabled (Registry via Sysmon),13,,What vulnerabilities are related to T1562.001-Impair Defenses-Disable or modify tools?,The vulnerabilities related to T1562.001-Impair Defenses-Disable or modify tools include nan.
TA0005-Defense Evasion,T1562.001-Impair Defenses-Disable or modify tools,Defender: service component status disabled (Registry via Sysmon),13,,What does it mean when Defender: service component status disabled (Registry via Sysmon) appears in logs?,"When 'Defender: service component status disabled (Registry via Sysmon)' appears in logs, it indicates an occurrence of Event ID(s) 13 under tactic TA0005-Defense Evasion and technique T1562.001-Impair Defenses-Disable or modify tools."
TA0005-Defense Evasion,T1562.001-Impair Defenses-Disable or modify tools,Defender: service component status disabled (Registry via Sysmon),13,,In which scenarios might Defender: service component status disabled (Registry via Sysmon) be detected?,"'Defender: service component status disabled (Registry via Sysmon)' might be detected in scenarios involving the T1562.001-Impair Defenses-Disable or modify tools technique under the TA0005-Defense Evasion tactic, possibly related to threat(s) nan."
TA0005-Defense Evasion,T1562.001-Impair Defenses-Disable or modify tools,Defender: service component status disabled (Registry via Sysmon),13,,What behavior indicates the use of T1562.001-Impair Defenses-Disable or modify tools?,"The behavior indicating the use of T1562.001-Impair Defenses-Disable or modify tools includes events such as 'Defender: service component status disabled (Registry via Sysmon)', often marked by Event ID(s) 13."
TA0005-Defense Evasion,T1562.001-Impair Defenses-Disable or modify tools,Defender: service component status disabled (Registry via Sysmon),13,,What patterns might signify T1562.001-Impair Defenses-Disable or modify tools activity?,"Patterns that may signify T1562.001-Impair Defenses-Disable or modify tools activity include log entries of Event ID(s) 13, particularly descriptions like 'Defender: service component status disabled (Registry via Sysmon)'."
TA0005-Defense Evasion,T1562.001-Impair Defenses-Disable or modify tools,Defender: service component status disabled (Registry via Sysmon),13,,How can an organization respond to detections of Defender: service component status disabled (Registry via Sysmon)?,Organizations can respond to detections of 'Defender: service component status disabled (Registry via Sysmon)' by monitoring Event ID(s) 13 and implementing mitigations against T1562.001-Impair Defenses-Disable or modify tools.
TA0005-Defense Evasion,T1562.001-Impair Defenses-Disable or modify tools,Defender: service component status disabled (Registry via Sysmon),13,,What preventive actions can reduce the risk of T1562.001-Impair Defenses-Disable or modify tools?,Preventive actions that can reduce the risk of T1562.001-Impair Defenses-Disable or modify tools include proactive monitoring for Defender: service component status disabled (Registry via Sysmon) and event ID(s) 13.
